"list_name","name","label","image","cf"
"g_n_divisions","8106_6104","Pethiyagoda","","Rideemaliyadda"
"g_n_divisions","8106_6327","Rideemaliyadda South","","Rideemaliyadda"
"g_n_divisions","8106_649","Welampele","","Rideemaliyadda"
"g_n_divisions","8106_65","Orubendiwewa","","Rideemaliyadda"
"g_n_divisions","8106_6549","Rideemaliyadda North","","Rideemaliyadda"
"g_n_divisions","8106_6767","Uraniya","","Rideemaliyadda"
"g_n_divisions","8106_6976","Kotathalawa","","Rideemaliyadda"
"g_n_divisions","8106_7182","Andalupatha","","Rideemaliyadda"
"g_n_divisions","8106_7383","Gamakumbura South","","Rideemaliyadda"
"g_n_divisions","8106_7575","Abhayapura","","Rideemaliyadda"
"g_n_divisions","8106_7760","Dikkendayaya","","Rideemaliyadda"
"g_n_divisions","8106_7938","Pahalaoyagama","","Rideemaliyadda"
"g_n_divisions","8106_8109","Bubula","","Rideemaliyadda"
"g_n_divisions","8106_8277","Ritigahaarawa","","Rideemaliyadda"
"g_n_divisions","8106_8440","Kandegama","","Rideemaliyadda"
"g_n_divisions","8106_8596","Mahagama","","Rideemaliyadda"
"g_n_divisions","8106_8747","Kuruvithenna","","Rideemaliyadda"
"g_n_divisions","8106_8892","Deekirigolla","","Rideemaliyadda"
"g_n_divisions","8106_9032","Pinnagolla","","Rideemaliyadda"
"g_n_divisions","8106_9167","Arawa","","Rideemaliyadda"
"g_n_divisions","8106_9296","Dikyaya","","Rideemaliyadda"
"g_n_divisions","8106_939","Keselpotha North","","Rideemaliyadda"
"g_n_divisions","8106_9415","Diyakombala","","Rideemaliyadda"
"g_n_divisions","8109_1227","Polgaha Arawa","","Meegahakivula"
"g_n_divisions","8109_1516","Polwatta","","Meegahakivula"
"g_n_divisions","8109_1805","Watagommana","","Meegahakivula"
"g_n_divisions","8109_2093","Roberiya","","Meegahakivula"
"g_n_divisions","8109_2381","Pitamaruwa","","Meegahakivula"
"g_n_divisions","8109_2668","Wewathenna","","Meegahakivula"
"g_n_divisions","8109_2952","Ellanda","","Meegahakivula"
"g_n_divisions","8109_3232","Kalugahakandura","","Meegahakivula"
"g_n_divisions","8109_3512","Komarika","","Meegahakivula"
"g_n_divisions","8109_357","Balagolla","","Meegahakivula"
"g_n_divisions","8109_3787","Akurukaduwa","","Meegahakivula"
"g_n_divisions","8109_4059","Meegahakivula","","Meegahakivula"
"g_n_divisions","8109_4329","Thaldena","","Meegahakivula"
"g_n_divisions","8109_4595","Kohana","","Meegahakivula"
"g_n_divisions","8109_4857","Ketawatta","","Meegahakivula"
"g_n_divisions","8109_5112","Morahela","","Meegahakivula"
"g_n_divisions","8109_5362","Hunuketapitiya","","Meegahakivula"
"g_n_divisions","8109_63","Karametiya","","Meegahakivula"
"g_n_divisions","8109_647","Aggalaulpatha","","Meegahakivula"
"g_n_divisions","8109_937","Karandagahamada","","Meegahakivula"
"g_n_divisions","8112_1224","Mahathenna","","Kandaketiya"
"g_n_divisions","8112_1513","Baduluoya East","","Kandaketiya"
"g_n_divisions","8112_1802","Kandaketiya","","Kandaketiya"
"g_n_divisions","8112_2090","Welaoya","","Kandaketiya"
"g_n_divisions","8112_2378","Kivulegedara","","Kandaketiya"
"g_n_divisions","8112_2665","Kirivehera","","Kandaketiya"
"g_n_divisions","8112_2949","Wewathenna","","Kandaketiya"
"g_n_divisions","8112_3229","Maliyadda","","Kandaketiya"
"g_n_divisions","8112_3509","Pallewela","","Kandaketiya"
"g_n_divisions","8112_354","Baduluoya West","","Kandaketiya"
"g_n_divisions","8112_3784","Madagamuwa","","Kandaketiya"
"g_n_divisions","8112_4056","Dikkumbura","","Kandaketiya"
"g_n_divisions","8112_4326","Hapathgamuwa","","Kandaketiya"
"g_n_divisions","8112_4592","Bopitiya","","Kandaketiya"
"g_n_divisions","8112_4854","Bogahakumbura","","Kandaketiya"
"g_n_divisions","8112_5109","Beramada","","Kandaketiya"
"g_n_divisions","8112_5359","Godunna","","Kandaketiya"
"g_n_divisions","8112_5642","Wasanagama","","Kandaketiya"
"g_n_divisions","8112_5873","Thetilla","","Kandaketiya"
"g_n_divisions","8112_60","Mahakele","","Kandaketiya"
"g_n_divisions","8112_6100","Thalakumbura","","Kandaketiya"
"g_n_divisions","8112_6323","Galauda","","Kandaketiya"
"g_n_divisions","8112_644","Kandakepoo Ulpotha","","Kandaketiya"
"g_n_divisions","8112_6545","Bokanoruwa","","Kandaketiya"
"g_n_divisions","8112_6763","Narangala","","Kandaketiya"
"g_n_divisions","8112_934","Hevandana","","Kandaketiya"
"g_n_divisions","8115_1230","Pathanegedara","","Soranathota"
"g_n_divisions","8115_1519","Egodawela","","Soranathota"
"g_n_divisions","8115_1808","Wattekele","","Soranathota"
"g_n_divisions","8115_2096","Pussellawa","","Soranathota"
"g_n_divisions","8115_2384","Pussellakanda","","Soranathota"
"g_n_divisions","8115_2671","Moragolla","","Soranathota"
"g_n_divisions","8115_2955","Dikpitiya","","Soranathota"
"g_n_divisions","8115_3235","LedgerWatta","","Soranathota"
"g_n_divisions","8115_3515","Idamegama","","Soranathota"
"g_n_divisions","8115_360","Budugekanda","","Soranathota"
"g_n_divisions","8115_3790","Soranathota","","Soranathota"
"g_n_divisions","8115_4062","Yatilellagama","","Soranathota"
"g_n_divisions","8115_4332","Ambagasdowa","","Soranathota"
"g_n_divisions","8115_4598","Ketakellagama","","Soranathota"
"g_n_divisions","8115_4860","Kuttiyagolla","","Soranathota"
"g_n_divisions","8115_5115","Angoda","","Soranathota"
"g_n_divisions","8115_5365","Kosgolla","","Soranathota"
"g_n_divisions","8115_5647","Rideepana","","Soranathota"
"g_n_divisions","8115_5878","Kohovila","","Soranathota"
"g_n_divisions","8115_6105","Kithulwattagama","","Soranathota"
"g_n_divisions","8115_6328","Kirioruwa","","Soranathota"
"g_n_divisions","8115_650","Pallekanda","","Soranathota"
"g_n_divisions","8115_6550","Kandegedara Town","","Soranathota"
"g_n_divisions","8115_66","Idamepanguwa","","Soranathota"
"g_n_divisions","8115_940","Boliyadda","","Soranathota"
"g_n_divisions","8118_1228","Madugasthalawa North","","Passara"
"g_n_divisions","8118_1517","Thalagahagedara","","Passara"
"g_n_divisions","8118_1806","Welgolla","","Passara"
"g_n_divisions","8118_2094","Madugasthalawa South","","Passara"
"g_n_divisions","8118_2382","Gerandiella","","Passara"
"g_n_divisions","8118_2669","Maligathenna","","Passara"
"g_n_divisions","8118_2953","Medawelagama","","Passara"
"g_n_divisions","8118_3233","Paramahankada","","Passara"
"g_n_divisions","8118_3513","Nikebedda","","Passara"
"g_n_divisions","8118_358","palawatta","","Passara"
"g_n_divisions","8118_3788","Udagama","","Passara"
"g_n_divisions","8118_4060","Pelgahathenna","","Passara"
"g_n_divisions","8118_4330","Sapuroda","","Passara"
"g_n_divisions","8118_4596","Palagolla","","Passara"
"g_n_divisions","8118_4858","Gonagala West","","Passara"
"g_n_divisions","8118_5113","Gonagala East","","Passara"
"g_n_divisions","8118_5363","Kanahela","","Passara"
"g_n_divisions","8118_5645","Pallegama","","Passara"
"g_n_divisions","8118_5876","Passara Town North","","Passara"
"g_n_divisions","8118_6103","Passara Town South","","Passara"
"g_n_divisions","8118_6326","Passara Town East","","Passara"
"g_n_divisions","8118_64","Demodara","","Passara"
"g_n_divisions","8118_648","Kahataruppa","","Passara"
"g_n_divisions","8118_6548","Ambathenna West","","Passara"
"g_n_divisions","8118_6766","Thennuge","","Passara"
"g_n_divisions","8118_6975","Meedumpitiya","","Passara"
"g_n_divisions","8118_7181","Kudugala Pathana","","Passara"
"g_n_divisions","8118_7382","Tholabowatta","","Passara"
"g_n_divisions","8118_7574","Ambathenna","","Passara"
"g_n_divisions","8118_7759","Meeriyabedda","","Passara"
"g_n_divisions","8118_7937","Puhulwatta","","Passara"
"g_n_divisions","8118_8108","Maussagolla West","","Passara"
"g_n_divisions","8118_8276","Kanawerella West","","Passara"
"g_n_divisions","8118_8439","Kanawerella","","Passara"
"g_n_divisions","8118_8595","Kanawerella East","","Passara"
"g_n_divisions","8118_8746","Bibilegama West","","Passara"
"g_n_divisions","8118_8891","Wewekele","","Passara"
"g_n_divisions","8118_9031","Bibilegama East","","Passara"
"g_n_divisions","8118_9166","Maussagolla East","","Passara"
"g_n_divisions","8118_9295","Dambewela","","Passara"
"g_n_divisions","8118_938","Dambakote","","Passara"
"g_n_divisions","8119_1225","Janathapura North","","Lunugala"
"g_n_divisions","8119_1514","Arawakumbura","","Lunugala"
"g_n_divisions","8119_1803","Udakiruwa","","Lunugala"
"g_n_divisions","8119_2091","Alakolagala","","Lunugala"
"g_n_divisions","8119_2379","Udapanguwa","","Lunugala"
"g_n_divisions","8119_2666","Lunugala Town","","Lunugala"
"g_n_divisions","8119_2950","Janathapura South","","Lunugala"
"g_n_divisions","8119_3230","Janathapura","","Lunugala"
"g_n_divisions","8119_3510","Batawatta","","Lunugala"
"g_n_divisions","8119_355","Metigahathenna","","Lunugala"
"g_n_divisions","8119_3785","Gallulla","","Lunugala"
"g_n_divisions","8119_4057","Madulsima","","Lunugala"
"g_n_divisions","8119_4327","Sumudugama","","Lunugala"
"g_n_divisions","8119_4593","Attanagolla","","Lunugala"
"g_n_divisions","8119_4855","Sooriyagoda","","Lunugala"
"g_n_divisions","8119_5110","Weragoda","","Lunugala"
"g_n_divisions","8119_5360","Pallekiruwa","","Lunugala"
"g_n_divisions","8119_5643","Kottalbedda","","Lunugala"
"g_n_divisions","8119_5874","Mahadowa","","Lunugala"
"g_n_divisions","8119_61","Ekiriya","","Lunugala"
"g_n_divisions","8119_6101","Yapamma","","Lunugala"
"g_n_divisions","8119_6324","Peessagama","","Lunugala"
"g_n_divisions","8119_645","Galwelagama","","Lunugala"
"g_n_divisions","8119_6546","Rendapola","","Lunugala"
"g_n_divisions","8119_6764","Hopton","","Lunugala"
"g_n_divisions","8119_6973","Maduwatta","","Lunugala"
"g_n_divisions","8119_7179","Millabedda","","Lunugala"
"g_n_divisions","8119_935","Wewabedda","","Lunugala"
"g_n_divisions","8121_1218","Andeniya","","Badulla"
"g_n_divisions","8121_1507","Sirimalgoda","","Badulla"
"g_n_divisions","8121_1796","Damanwara","","Badulla"
"g_n_divisions","8121_2084","Hinnarangolla","","Badulla"
"g_n_divisions","8121_2372","Kendagolla","","Badulla"
"g_n_divisions","8121_2659","Thelbedda","","Badulla"
"g_n_divisions","8121_2943","Ilukthenna","","Badulla"
"g_n_divisions","8121_3223","Hegoda","","Badulla"
"g_n_divisions","8121_348","Badulla North","","Badulla"
"g_n_divisions","8121_3503","Badulupitiya","","Badulla"
"g_n_divisions","8121_3778","Badulla Central","","Badulla"
"g_n_divisions","8121_4050","Badulla West","","Badulla"
"g_n_divisions","8121_4320","Katupelella","","Badulla"
"g_n_divisions","8121_4586","Badulla South","","Badulla"
"g_n_divisions","8121_4848","Badulla East","","Badulla"
"g_n_divisions","8121_5103","Hindagoda","","Badulla"
"g_n_divisions","8121_5353","Rambukpotha","","Badulla"
"g_n_divisions","8121_54","Pitawelagama","","Badulla"
"g_n_divisions","8121_5636","Malangamuwa","","Badulla"
"g_n_divisions","8121_5867","Viyadiguna","","Badulla"
"g_n_divisions","8121_6094","Vineethagama","","Badulla"
"g_n_divisions","8121_6317","Wewessa","","Badulla"
"g_n_divisions","8121_638","Medapathana","","Badulla"
"g_n_divisions","8121_6539","Welibissa","","Badulla"
"g_n_divisions","8121_6757","Glen Alpin","","Badulla"
"g_n_divisions","8121_6968","Udawela","","Badulla"
"g_n_divisions","8121_7174","Hingurugamuwa","","Badulla"
"g_n_divisions","8121_7376","Kanupelella","","Badulla"
"g_n_divisions","8121_928","Kailagoda","","Badulla"
"g_n_divisions","8124_10023","Neluwa","","Hali-Ela"
"g_n_divisions","8124_10109","Kudumahuwela","","Hali-Ela"
"g_n_divisions","8124_10189","Wepassawela","","Hali-Ela"
"g_n_divisions","8124_10265","Maligathenna","","Hali-Ela"
"g_n_divisions","8124_10339","Perahettiya","","Hali-Ela"
"g_n_divisions","8124_10408","Katugaha","","Hali-Ela"
"g_n_divisions","8124_10473","Mahathenna","","Hali-Ela"
"g_n_divisions","8124_10531","Malitta","","Hali-Ela"
"g_n_divisions","8124_10588","Kurukude","","Hali-Ela"
"g_n_divisions","8124_10642","Warakadanda","","Hali-Ela"
"g_n_divisions","8124_1222","Bogoda","","Hali-Ela"
"g_n_divisions","8124_1511","Panakanniya","","Hali-Ela"
"g_n_divisions","8124_1800","Ketawala","","Hali-Ela"
"g_n_divisions","8124_2088","Udakohovila","","Hali-Ela"
"g_n_divisions","8124_2376","Hethekma","","Hali-Ela"
"g_n_divisions","8124_2663","Deegalla","","Hali-Ela"
"g_n_divisions","8124_2947","Pattipola","","Hali-Ela"
"g_n_divisions","8124_3227","Anthuduwawela","","Hali-Ela"
"g_n_divisions","8124_3507","Bogahamaditta","","Hali-Ela"
"g_n_divisions","8124_352","Wegama","","Hali-Ela"
"g_n_divisions","8124_3782","Mahawattagama","","Hali-Ela"
"g_n_divisions","8124_4054","Dematawelhinna","","Hali-Ela"
"g_n_divisions","8124_4324","Welikemulla","","Hali-Ela"
"g_n_divisions","8124_4590","Unagolla","","Hali-Ela"
"g_n_divisions","8124_4852","Medapitigama","","Hali-Ela"
"g_n_divisions","8124_5107","Dickwella","","Hali-Ela"
"g_n_divisions","8124_5357","Hali Ela","","Hali-Ela"
"g_n_divisions","8124_5640","Samagipura","","Hali-Ela"
"g_n_divisions","8124_58","Kokatiyamaluwa","","Hali-Ela"
"g_n_divisions","8124_5871","Udagama","","Hali-Ela"
"g_n_divisions","8124_6098","Gawela","","Hali-Ela"
"g_n_divisions","8124_6321","Pahamunuthota","","Hali-Ela"
"g_n_divisions","8124_642","Jangulla","","Hali-Ela"
"g_n_divisions","8124_6543","Neludanda","","Hali-Ela"
"g_n_divisions","8124_6761","Hinnarangolla","","Hali-Ela"
"g_n_divisions","8124_6972","Mugunumatha West","","Hali-Ela"
"g_n_divisions","8124_7178","Mugunumatha East","","Hali-Ela"
"g_n_divisions","8124_7380","Godegama","","Hali-Ela"
"g_n_divisions","8124_7572","Medagama","","Hali-Ela"
"g_n_divisions","8124_7757","Imbulgoda","","Hali-Ela"
"g_n_divisions","8124_7935","Kottagoda","","Hali-Ela"
"g_n_divisions","8124_8106","Kandana","","Hali-Ela"
"g_n_divisions","8124_8274","Bulathwatta","","Hali-Ela"
"g_n_divisions","8124_8437","Springvalley Estate","","Hali-Ela"
"g_n_divisions","8124_8594","Springvalley","","Hali-Ela"
"g_n_divisions","8124_8745","Beddegama","","Hali-Ela"
"g_n_divisions","8124_8890","Wewelhinna","","Hali-Ela"
"g_n_divisions","8124_9030","Uduwara","","Hali-Ela"
"g_n_divisions","8124_9165","Hapuwalakumbura","","Hali-Ela"
"g_n_divisions","8124_9294","Kirinda","","Hali-Ela"
"g_n_divisions","8124_932","Landewela","","Hali-Ela"
"g_n_divisions","8124_9414","Morethota","","Hali-Ela"
"g_n_divisions","8124_9529","Uva Mahawela","","Hali-Ela"
"g_n_divisions","8124_9638","Etampitiya","","Hali-Ela"
"g_n_divisions","8124_9743","Pallegama","","Hali-Ela"
"g_n_divisions","8124_9841","Dehivinna","","Hali-Ela"
"g_n_divisions","8124_9933","Niliathugoda","","Hali-Ela"
"g_n_divisions","8127_10024","Pannalagama","","Uva Paranagama"
"g_n_divisions","8127_10110","Uma Ela","","Uva Paranagama"
"g_n_divisions","8127_10190","Karagahaulpatha","","Uva Paranagama"
"g_n_divisions","8127_10266","Medawela","","Uva Paranagama"
"g_n_divisions","8127_10340","Perawella","","Uva Paranagama"
"g_n_divisions","8127_10409","Galahagama","","Uva Paranagama"
"g_n_divisions","8127_10474","Medagodagama","","Uva Paranagama"
"g_n_divisions","8127_10532","Thelhawadigama","","Uva Paranagama"
"g_n_divisions","8127_10589","Ketagoda","","Uva Paranagama"
"g_n_divisions","8127_10643","Dangamuwa","","Uva Paranagama"
"g_n_divisions","8127_10690","Rathamba","","Uva Paranagama"
"g_n_divisions","8127_10736","Kumarapattiya","","Uva Paranagama"
"g_n_divisions","8127_10781","Balagala","","Uva Paranagama"
"g_n_divisions","8127_10822","Downside","","Uva Paranagama"
"g_n_divisions","8127_10860","Kendagolla","","Uva Paranagama"
"g_n_divisions","8127_10898","Yahala Arawa","","Uva Paranagama"
"g_n_divisions","8127_10936","Ulugala","","Uva Paranagama"
"g_n_divisions","8127_10972","Hangiliella","","Uva Paranagama"
"g_n_divisions","8127_11006","Kotawera Udagama","","Uva Paranagama"
"g_n_divisions","8127_11040","Kotawera Pahalagama","","Uva Paranagama"
"g_n_divisions","8127_11073","Daragala","","Uva Paranagama"
"g_n_divisions","8127_1231","Kohilegama","","Uva Paranagama"
"g_n_divisions","8127_1520","Ellanda","","Uva Paranagama"
"g_n_divisions","8127_1809","Kindigoda","","Uva Paranagama"
"g_n_divisions","8127_2097","Hathkinda","","Uva Paranagama"
"g_n_divisions","8127_2385","Dimbulana","","Uva Paranagama"
"g_n_divisions","8127_2672","Ilukwela","","Uva Paranagama"
"g_n_divisions","8127_2956","Gampaha","","Uva Paranagama"
"g_n_divisions","8127_3236","Wewegama","","Uva Paranagama"
"g_n_divisions","8127_3516","Kerklis","","Uva Paranagama"
"g_n_divisions","8127_361","Ritikumbura","","Uva Paranagama"
"g_n_divisions","8127_3791","Malwattegama","","Uva Paranagama"
"g_n_divisions","8127_4063","Medipokuna","","Uva Paranagama"
"g_n_divisions","8127_4333","Thuppitiya","","Uva Paranagama"
"g_n_divisions","8127_4599","Panagoda","","Uva Paranagama"
"g_n_divisions","8127_4861","Pitiyakumbura","","Uva Paranagama"
"g_n_divisions","8127_5116","Bambarapana","","Uva Paranagama"
"g_n_divisions","8127_5366","Alagolla","","Uva Paranagama"
"g_n_divisions","8127_5648","Voldemar","","Uva Paranagama"
"g_n_divisions","8127_5879","Thawalampola","","Uva Paranagama"
"g_n_divisions","8127_6106","Kodakumbura","","Uva Paranagama"
"g_n_divisions","8127_6329","Koradekumbura","","Uva Paranagama"
"g_n_divisions","8127_651","Wethalawa","","Uva Paranagama"
"g_n_divisions","8127_6551","Malapolagama","","Uva Paranagama"
"g_n_divisions","8127_67","Yalagamuwa","","Uva Paranagama"
"g_n_divisions","8127_6768","Welamedagama","","Uva Paranagama"
"g_n_divisions","8127_6977","Uduhawara","","Uva Paranagama"
"g_n_divisions","8127_7183","Hangunnawa","","Uva Paranagama"
"g_n_divisions","8127_7384","Ranhawadigama","","Uva Paranagama"
"g_n_divisions","8127_7576","Idamegama","","Uva Paranagama"
"g_n_divisions","8127_7761","Paranagama","","Uva Paranagama"
"g_n_divisions","8127_7939","Mudanawa","","Uva Paranagama"
"g_n_divisions","8127_8110","Sapugolla","","Uva Paranagama"
"g_n_divisions","8127_8278","Ethkandawaka","","Uva Paranagama"
"g_n_divisions","8127_8441","Kirawanagama","","Uva Paranagama"
"g_n_divisions","8127_8597","Beraliyapola","","Uva Paranagama"
"g_n_divisions","8127_8748","Pannalawela","","Uva Paranagama"
"g_n_divisions","8127_8893","Rahupola","","Uva Paranagama"
"g_n_divisions","8127_9033","Udaperuwa","","Uva Paranagama"
"g_n_divisions","8127_9168","Weliulla","","Uva Paranagama"
"g_n_divisions","8127_9297","Metiwalalanda","","Uva Paranagama"
"g_n_divisions","8127_941","Maspanna","","Uva Paranagama"
"g_n_divisions","8127_9416","Unapana","","Uva Paranagama"
"g_n_divisions","8127_9530","Lunuwatta","","Uva Paranagama"
"g_n_divisions","8127_9639","Pallewela","","Uva Paranagama"
"g_n_divisions","8127_9744","Busdulla","","Uva Paranagama"
"g_n_divisions","8127_9842","Kurundugolla","","Uva Paranagama"
"g_n_divisions","8127_9934","Ambagasdowa","","Uva Paranagama"
"g_n_divisions","8130_10025","Alawathugoda","","Welimada"
"g_n_divisions","8130_10111","Kandepuhulpola","","Welimada"
"g_n_divisions","8130_10191","Helayalkumbura","","Welimada"
"g_n_divisions","8130_10267","Guruthalawa","","Welimada"
"g_n_divisions","8130_10341","Mahathenna","","Welimada"
"g_n_divisions","8130_10410","Hingurugamuwa","","Welimada"
"g_n_divisions","8130_10475","Galedanda","","Welimada"
"g_n_divisions","8130_10533","Boralanda","","Welimada"
"g_n_divisions","8130_10590","Wangiyakumbura","","Welimada"
"g_n_divisions","8130_10644","Ohiya","","Welimada"
"g_n_divisions","8130_10691","Rahangala","","Welimada"
"g_n_divisions","8130_10737","Hinnarangolla","","Welimada"
"g_n_divisions","8130_10782","Udakandagolla","","Welimada"
"g_n_divisions","8130_10823","Rathkarawwa","","Welimada"
"g_n_divisions","8130_10861","Pitapola","","Welimada"
"g_n_divisions","8130_10899","Ohiya Estate","","Welimada"
"g_n_divisions","8130_10937","Maligathenna","","Welimada"
"g_n_divisions","8130_1232","Vidurupola","","Welimada"
"g_n_divisions","8130_1521","Gavarammana","","Welimada"
"g_n_divisions","8130_1810","Palugama Town","","Welimada"
"g_n_divisions","8130_2098","Puranwela","","Welimada"
"g_n_divisions","8130_2386","Girambe","","Welimada"
"g_n_divisions","8130_2673","Divurumgama","","Welimada"
"g_n_divisions","8130_2957","Palugama Ella","","Welimada"
"g_n_divisions","8130_3237","Welimada watta","","Welimada"
"g_n_divisions","8130_3517","Ambagahakumbura","","Welimada"
"g_n_divisions","8130_362","Hulankapolla","","Welimada"
"g_n_divisions","8130_3792","Dimuthugama","","Welimada"
"g_n_divisions","8130_4064","Welimada Town","","Welimada"
"g_n_divisions","8130_4334","Landegama","","Welimada"
"g_n_divisions","8130_4600","Divithotawela","","Welimada"
"g_n_divisions","8130_4862","Puhulpola","","Welimada"
"g_n_divisions","8130_5117","Dikkapitiya","","Welimada"
"g_n_divisions","8130_5367","Koskanuwegama","","Welimada"
"g_n_divisions","8130_5649","Dayaraba watta","","Welimada"
"g_n_divisions","8130_5880","Ketakella","","Welimada"
"g_n_divisions","8130_6107","Yalpathwela","","Welimada"
"g_n_divisions","8130_6330","Dambavinna","","Welimada"
"g_n_divisions","8130_652","Silmiyapura","","Welimada"
"g_n_divisions","8130_6552","Kabillegama","","Welimada"
"g_n_divisions","8130_6769","Idamegama","","Welimada"
"g_n_divisions","8130_68","Alakolagala","","Welimada"
"g_n_divisions","8130_6978","Erabadda","","Welimada"
"g_n_divisions","8130_7184","Keppetipola","","Welimada"
"g_n_divisions","8130_7385","Hewanakumbura","","Welimada"
"g_n_divisions","8130_7577","Ambewela","","Welimada"
"g_n_divisions","8130_7762","Himbiliyagolla","","Welimada"
"g_n_divisions","8130_7940","Thennakonwela","","Welimada"
"g_n_divisions","8130_8111","Kalubululanda","","Welimada"
"g_n_divisions","8130_8279","Mavithikumbura","","Welimada"
"g_n_divisions","8130_8442","Nedungamuwa","","Welimada"
"g_n_divisions","8130_8598","Medagedaragama","","Welimada"
"g_n_divisions","8130_8749","Nawela","","Welimada"
"g_n_divisions","8130_8894","PahalaYalkumbura","","Welimada"
"g_n_divisions","8130_9034","Welikadagama","","Welimada"
"g_n_divisions","8130_9169","Mirahawatta","","Welimada"
"g_n_divisions","8130_9298","Udupeella","","Welimada"
"g_n_divisions","8130_9417","Kotakithula","","Welimada"
"g_n_divisions","8130_942","Boragas","","Welimada"
"g_n_divisions","8130_9531","Malpotha","","Welimada"
"g_n_divisions","8130_9640","Karagasthenna","","Welimada"
"g_n_divisions","8130_9745","Alugolla","","Welimada"
"g_n_divisions","8130_9843","Bogahakumbura","","Welimada"
"g_n_divisions","8130_9935","Bibiligamuwa","","Welimada"
"g_n_divisions","8133_1219","Ettalapitiya","","Bandarawela"
"g_n_divisions","8133_1508","Diganathenna","","Bandarawela"
"g_n_divisions","8133_1797","Ambegoda","","Bandarawela"
"g_n_divisions","8133_2085","Wewathenna","","Bandarawela"
"g_n_divisions","8133_2373","Watagamuwa","","Bandarawela"
"g_n_divisions","8133_2660","Bindunuwewa","","Bandarawela"
"g_n_divisions","8133_2944","Kebillawela North","","Bandarawela"
"g_n_divisions","8133_3224","Gediyaroda","","Bandarawela"
"g_n_divisions","8133_349","Konthahela","","Bandarawela"
"g_n_divisions","8133_3504","Bandarawela West","","Bandarawela"
"g_n_divisions","8133_3779","Bandarawela East","","Bandarawela"
"g_n_divisions","8133_4051","Thanthiriya","","Bandarawela"
"g_n_divisions","8133_4321","Udaperuwa","","Bandarawela"
"g_n_divisions","8133_4587","Egodagama","","Bandarawela"
"g_n_divisions","8133_4849","Weheragalathenna","","Bandarawela"
"g_n_divisions","8133_5104","Bambaragama","","Bandarawela"
"g_n_divisions","8133_5354","Makulella","","Bandarawela"
"g_n_divisions","8133_55","Mathetilla","","Bandarawela"
"g_n_divisions","8133_5637","Kinigama","","Bandarawela"
"g_n_divisions","8133_5868","Inikambedda","","Bandarawela"
"g_n_divisions","8133_6095","Karagahawela","","Bandarawela"
"g_n_divisions","8133_6318","Obadella","","Bandarawela"
"g_n_divisions","8133_639","Icelab Watta","","Bandarawela"
"g_n_divisions","8133_6540","Beddekumbura","","Bandarawela"
"g_n_divisions","8133_6758","Kebillewela South","","Bandarawela"
"g_n_divisions","8133_6969","Mahaulpatha","","Bandarawela"
"g_n_divisions","8133_7175","Darahitawanagoda","","Bandarawela"
"g_n_divisions","8133_7377","Dulgolla","","Bandarawela"
"g_n_divisions","8133_7569","Creig Watta","","Bandarawela"
"g_n_divisions","8133_7754","Liyangahawela Watta","","Bandarawela"
"g_n_divisions","8133_7932","Ambadandegama","","Bandarawela"
"g_n_divisions","8133_8104","Beddearawa","","Bandarawela"
"g_n_divisions","8133_8272","Liyangahawela","","Bandarawela"
"g_n_divisions","8133_8435","Nayabedda Estate","","Bandarawela"
"g_n_divisions","8133_929","Kirioruwa","","Bandarawela"
"g_n_divisions","8136_1220","Navulla","","Ella"
"g_n_divisions","8136_1509","Gawarawela","","Ella"
"g_n_divisions","8136_1798","Beddewela","","Ella"
"g_n_divisions","8136_2086","Pupula West","","Ella"
"g_n_divisions","8136_2374","Pupula","","Ella"
"g_n_divisions","8136_2661","Galtenhena","","Ella"
"g_n_divisions","8136_2945","Nawela East","","Ella"
"g_n_divisions","8136_3225","Nawela West","","Ella"
"g_n_divisions","8136_350","Halpe","","Ella"
"g_n_divisions","8136_3505","Medawela West","","Ella"
"g_n_divisions","8136_3780","Yahalewela","","Ella"
"g_n_divisions","8136_4052","Newberg","","Ella"
"g_n_divisions","8136_4322","Ella","","Ella"
"g_n_divisions","8136_4588","Madhuragama","","Ella"
"g_n_divisions","8136_4850","Idamegama","","Ella"
"g_n_divisions","8136_5105","Hettipola","","Ella"
"g_n_divisions","8136_5355","Millagama","","Ella"
"g_n_divisions","8136_56","Piyarapandowa","","Ella"
"g_n_divisions","8136_5638","Udukumbalwela","","Ella"
"g_n_divisions","8136_5869","Dowa","","Ella"
"g_n_divisions","8136_6096","Palleperuwa","","Ella"
"g_n_divisions","8136_6319","Heeloya","","Ella"
"g_n_divisions","8136_640","Kirinda","","Ella"
"g_n_divisions","8136_6541","Kithalella","","Ella"
"g_n_divisions","8136_6759","Rawanaella","","Ella"
"g_n_divisions","8136_6970","Karandagolla","","Ella"
"g_n_divisions","8136_7176","Govussa","","Ella"
"g_n_divisions","8136_7378","Ilukpelessa","","Ella"
"g_n_divisions","8136_7570","Ballaketuwa","","Ella"
"g_n_divisions","8136_7755","Namunukula","","Ella"
"g_n_divisions","8136_7933","Dodamgolla","","Ella"
"g_n_divisions","8136_930","Demodara","","Ella"
"g_n_divisions","8139_1223","Bingethenna","","Haputale"
"g_n_divisions","8139_1512","Kahagolla","","Haputale"
"g_n_divisions","8139_1801","Dodamwatta","","Haputale"
"g_n_divisions","8139_2089","Diyathalawa","","Haputale"
"g_n_divisions","8139_2377","Jayaminipura","","Haputale"
"g_n_divisions","8139_2664","Aluthwela","","Haputale"
